"","X.1","X","price","lot_size","waterfront","age","land_value","construction","air_cond","fuel","heat","sewer","living_area","fireplaces","bathrooms","rooms","waterfront2","air_cond2","construction2","sewer2"
"1297",1297,1297,163000,0.36,0,40,3600,0,0,4,2,2,960,0,1,5,"No","No","No","Private"
"1298",1298,1298,149350,0.44,0,47,4000,0,1,2,2,2,1056,0,1,6,"No","Yes","No","Private"
"1299",1299,1299,235000,0.25,0,12,5200,0,1,4,2,2,1820,0,3.5,8,"No","Yes","No","Private"
"1300",1300,1300,260000,0.65,0,27,16500,0,0,2,2,2,2486,1,2.5,7,"No","No","No","Private"
"1301",1301,1301,210000,0.46,0,27,13800,0,1,2,2,2,1890,0,2.5,9,"No","Yes","No","Private"
"1302",1302,1302,159900,0.7,0,84,4600,0,0,4,3,2,1274,1,1,6,"No","No","No","Private"
"1303",1303,1303,209000,0.55,0,14,3000,0,1,4,2,2,1716,0,2,6,"No","Yes","No","Private"
"1304",1304,1304,135000,0.35,0,22,12000,0,1,3,4,2,1336,1,1.5,4,"No","Yes","No","Private"
"1305",1305,1305,200000,0.96,0,45,8700,0,0,2,2,2,1392,0,1,5,"No","No","No","Private"
"1306",1306,1306,432600,0.54,0,1,20400,0,1,2,2,2,2346,0,2.5,10,"No","Yes","No","Private"
"1307",1307,1307,195000,0.47,0,19,14100,0,0,2,2,2,1475,0,1.5,7,"No","No","No","Private"
"1308",1308,1308,165000,0.52,0,16,5500,0,0,3,4,2,1248,0,2,6,"No","No","No","Private"
"1309",1309,1309,198000,0.15,0,16,10000,1,1,3,4,2,1920,1,2.5,10,"No","Yes","Yes","Private"
"1310",1310,1310,219000,0.65,0,2,4000,0,0,4,2,2,2040,0,2.5,8,"No","No","No","Private"
"1311",1311,1311,430000,1.34,1,15,75700,0,0,3,4,2,2649,1,3,7,"Yes","No","No","Private"
"1312",1312,1312,120000,0.17,0,105,4100,0,0,4,2,2,1500,0,1,6,"No","No","No","Private"
"1313",1313,1313,373735,0.53,0,1,233000,1,1,2,2,3,3163,1,2.5,10,"No","Yes","Yes","Public"
"1314",1314,1314,183853,0.14,0,18,19600,0,1,2,2,3,1343,1,1.5,4,"No","Yes","No","Public"
"1315",1315,1315,213500,0.46,0,17,36600,0,1,2,2,3,1573,1,2,5,"No","Yes","No","Public"
"1316",1316,1316,155000,0.09,0,18,20500,0,1,3,4,3,1270,1,1.5,4,"No","Yes","No","Public"
"1317",1317,1317,197000,0.41,0,14,26700,0,0,2,2,3,1316,0,1.5,8,"No","No","No","Public"
"1318",1318,1318,392499,0.48,0,11,47400,0,1,2,2,3,3092,1,2.5,11,"No","Yes","No","Public"
"1319",1319,1319,229900,0.44,0,7,24200,0,0,2,2,3,1328,1,2.5,8,"No","No","No","Public"
"1320",1320,1320,289250,0.42,0,14,28500,0,0,4,3,2,2560,1,2.5,12,"No","No","No","Private"
"1321",1321,1321,189900,0.12,0,17,16800,0,1,2,2,3,1343,1,2.5,6,"No","Yes","No","Public"
"1322",1322,1322,397200,0.46,0,1,3200,1,1,2,2,3,3250,1,3,12,"No","Yes","Yes","Public"
"1323",1323,1323,389405,0.35,0,1,233000,1,1,2,2,3,3086,1,2.5,8,"No","Yes","Yes","Public"
"1324",1324,1324,135000,0.66,0,155,25200,0,0,4,3,2,1080,1,1,3,"No","No","No","Private"
"1325",1325,1325,174000,0.13,0,16,18200,0,1,2,2,3,1120,1,1.5,6,"No","Yes","No","Public"
"1326",1326,1326,525000,0.46,0,1,70100,0,1,2,2,3,2876,1,3.5,12,"No","Yes","No","Public"
"1327",1327,1327,135000,0.01,0,19,9900,0,1,3,4,3,1281,0,2.5,3,"No","Yes","No","Public"
"1328",1328,1328,412000,0.62,0,9,57800,0,1,2,2,3,2900,1,2.5,10,"No","Yes","No","Public"
"1329",1329,1329,186000,0.08,0,18,20400,0,1,2,2,3,1512,1,1.5,7,"No","Yes","No","Public"
"1330",1330,1330,453935,0.58,0,1,233000,1,1,2,2,3,2879,1,2.5,9,"No","Yes","Yes","Public"
"1331",1331,1331,355000,0.69,0,3,43700,0,1,2,2,3,2537,1,2,11,"No","Yes","No","Public"
"1332",1332,1332,186000,0.35,0,37,23500,0,0,2,3,3,1056,0,1,4,"No","No","No","Public"
"1333",1333,1333,197000,0.14,0,16,19600,0,0,2,2,3,1296,1,1.5,6,"No","No","No","Public"
"1334",1334,1334,180000,0.13,0,18,20900,0,1,3,4,3,1512,1,1.5,3,"No","Yes","No","Public"
"1335",1335,1335,178000,0.47,0,27,32000,0,0,4,2,3,1338,1,2,7,"No","No","No","Public"
"1336",1336,1336,305000,0.33,0,10,35400,0,1,2,2,3,2368,1,2.5,7,"No","Yes","No","Public"
"1337",1337,1337,262000,0.46,0,8,25100,0,1,2,2,3,1528,0,2.5,4,"No","Yes","No","Public"
"1338",1338,1338,225000,0.89,0,27,30900,0,1,2,2,3,1857,1,2.5,8,"No","Yes","No","Public"
"1339",1339,1339,403040,0.49,0,0,233000,1,1,2,2,3,3320,1,2.5,12,"No","Yes","Yes","Public"
"1340",1340,1340,388500,0.46,0,14,36600,0,1,2,2,3,2227,1,2.5,10,"No","Yes","No","Public"
"1341",1341,1341,417000,0.13,0,6,46500,0,1,2,2,3,2742,1,2.5,11,"No","Yes","No","Public"
"1342",1342,1342,410000,0.5,0,9,37800,0,0,2,2,3,2988,1,2.5,11,"No","No","No","Public"
"1343",1343,1343,170000,0.35,0,17,37000,0,1,2,2,3,1656,1,1.5,8,"No","Yes","No","Public"
"1344",1344,1344,295000,0.01,0,9,28400,0,0,2,2,3,1760,1,2.5,5,"No","No","No","Public"
"1345",1345,1345,216000,0.38,0,39,25000,0,0,2,2,3,1702,1,1.5,8,"No","No","No","Public"
"1346",1346,1346,221649,0.37,0,38,24500,0,0,2,3,3,1682,1,1.5,4,"No","No","No","Public"
"1347",1347,1347,199900,0.21,0,17,28800,0,1,2,2,3,1180,1,1.5,4,"No","Yes","No","Public"
"1348",1348,1348,463000,0.64,0,3,153800,0,1,2,2,3,2885,1,2.5,10,"No","Yes","No","Public"
"1349",1349,1349,146500,0.02,0,20,14900,0,1,3,4,3,1281,0,2.5,3,"No","Yes","No","Public"
"1350",1350,1350,225000,0.24,0,18,29500,0,1,2,2,3,1596,1,2,4,"No","Yes","No","Public"
"1351",1351,1351,160000,0.16,0,21,15100,0,0,3,4,3,1184,0,2,4,"No","No","No","Public"
"1352",1352,1352,275055,0.46,0,1,108900,1,1,2,2,3,2745,1,3,8,"No","Yes","Yes","Public"
"1353",1353,1353,315513,0.46,0,1,108900,1,1,2,2,3,2680,1,2.5,11,"No","Yes","Yes","Public"
"1354",1354,1354,323759,0.35,0,1,108900,1,0,2,2,3,2483,1,2.5,10,"No","No","Yes","Public"
"1355",1355,1355,167500,0.92,0,19,25000,0,0,4,2,2,1188,0,1,4,"No","No","No","Private"
"1356",1356,1356,272699,0.3,0,1,108900,1,1,2,2,3,2366,1,3,7,"No","Yes","Yes","Public"
"1357",1357,1357,177500,0.31,0,19,27000,0,0,2,2,3,1508,1,1.5,4,"No","No","No","Public"
"1358",1358,1358,128000,1,0,50,20500,0,0,4,3,2,792,0,1,4,"No","No","No","Private"
"1359",1359,1359,317105,0.44,0,1,108900,0,0,2,2,3,3285,1,2.5,10,"No","No","No","Public"
"1360",1360,1360,144500,0.15,0,18,15100,0,0,2,4,3,1673,0,2,5,"No","No","No","Public"
"1361",1361,1361,260000,0.33,0,7,26000,0,0,2,2,3,2000,0,2.5,7,"No","No","No","Public"
"1362",1362,1362,244000,0.33,0,18,27000,0,0,3,4,3,1561,1,1.5,4,"No","No","No","Public"
"1363",1363,1363,287989,0.4,0,1,108900,1,1,2,2,3,2828,1,3,9,"No","Yes","Yes","Public"
"1364",1364,1364,159000,0.16,0,18,15100,0,0,3,4,3,1592,0,1.5,8,"No","No","No","Public"
"1365",1365,1365,167000,0.16,0,18,15100,0,0,3,4,3,1184,0,2,8,"No","No","No","Public"
"1366",1366,1366,348000,0.17,0,14,10200,0,1,4,2,3,1708,1,2,4,"No","Yes","No","Public"
"1367",1367,1367,140000,0.17,0,26,15200,0,1,3,2,3,1276,1,2,6,"No","Yes","No","Public"
"1368",1368,1368,145000,0.15,0,20,15100,0,0,3,4,3,1184,0,1.5,3,"No","No","No","Public"
"1369",1369,1369,150450,0.17,0,21,15800,0,0,3,4,3,908,0,1,5,"No","No","No","Public"
"1370",1370,1370,230000,0.95,0,15,32800,0,0,2,3,2,1612,1,2,6,"No","No","No","Private"
"1371",1371,1371,147423,0.16,0,19,15700,0,0,3,4,3,912,1,1.5,3,"No","No","No","Public"
"1372",1372,1372,223000,0.33,0,17,27000,0,0,3,4,3,1508,1,1.5,6,"No","No","No","Public"
"1373",1373,1373,167500,0.16,0,18,15100,0,0,3,4,3,1492,0,2.5,6,"No","No","No","Public"
"1374",1374,1374,299000,0.1,0,25,6000,0,0,3,4,3,874,1,1,5,"No","No","No","Public"
"1375",1375,1375,235900,0.59,0,33,26400,0,0,2,3,3,1573,1,2.5,6,"No","No","No","Public"
"1376",1376,1376,147000,0.24,0,115,7200,0,0,2,2,3,1227,1,1,5,"No","No","No","Public"
"1377",1377,1377,305000,0.53,0,13,31300,0,0,2,2,2,2494,1,2.5,7,"No","No","No","Private"
"1378",1378,1378,154000,0.17,0,21,15800,0,0,3,4,3,912,0,1.5,7,"No","No","No","Public"
"1379",1379,1379,149000,0.15,0,20,15700,0,0,3,4,3,988,0,1,7,"No","No","No","Public"
"1380",1380,1380,300279,0.54,0,1,108900,1,0,2,2,2,2762,1,3,9,"No","No","Yes","Private"
"1381",1381,1381,278000,0.64,0,33,26500,0,0,2,3,3,2625,1,2.5,10,"No","No","No","Public"
"1382",1382,1382,202000,0.47,0,28,24600,0,0,3,4,3,1222,0,1,6,"No","No","No","Public"
"1383",1383,1383,328463,0.49,0,1,108900,1,1,2,2,3,3144,1,2.5,10,"No","Yes","Yes","Public"
"1384",1384,1384,185000,0.45,0,16,25000,0,0,2,2,2,1173,1,1,5,"No","No","No","Private"
"1385",1385,1385,128000,0.17,0,21,15800,0,0,3,4,3,908,0,1,3,"No","No","No","Public"
"1386",1386,1386,335000,0.92,0,16,32700,0,1,2,3,2,2274,1,2.5,10,"No","Yes","No","Private"
"1387",1387,1387,148900,0.16,0,18,15700,0,0,2,4,3,908,0,1,4,"No","No","No","Public"
"1388",1388,1388,229900,0.43,0,16,25000,0,0,2,2,2,1540,0,1.5,6,"No","No","No","Private"
"1389",1389,1389,215000,0.49,0,28,24900,0,0,2,2,3,1196,1,2,7,"No","No","No","Public"
"1390",1390,1390,253000,0.45,0,16,25000,0,0,2,2,2,1780,1,1.5,9,"No","No","No","Private"
"1391",1391,1391,304065,0.34,0,1,108900,1,0,2,2,3,2670,1,3,8,"No","No","Yes","Public"
"1392",1392,1392,222000,0.34,0,26,27000,0,0,2,2,3,1581,1,1.5,5,"No","No","No","Public"
"1393",1393,1393,165000,0.15,0,18,15100,0,0,3,4,3,1592,0,1.5,7,"No","No","No","Public"
"1394",1394,1394,275000,0.37,0,14,31200,0,1,2,2,2,2011,1,2.5,8,"No","Yes","No","Private"
"1395",1395,1395,325000,0.27,1,105,56500,0,0,3,4,3,1391,1,1,4,"Yes","No","No","Public"
"1396",1396,1396,406000,1.08,0,15,21100,0,1,2,2,2,2636,3,2.5,8,"No","Yes","No","Private"
"1397",1397,1397,230000,0.31,0,19,27000,0,0,3,4,3,1656,1,1.5,6,"No","No","No","Public"
"1398",1398,1398,125000,0.04,0,130,2400,0,0,2,2,3,1518,0,1,8,"No","No","No","Public"
"1399",1399,1399,148000,0.41,0,84,18200,0,0,4,2,3,1182,1,1.5,8,"No","No","No","Public"
"1400",1400,1400,279000,0.44,0,9,26000,0,1,2,2,3,1836,0,2.5,8,"No","Yes","No","Public"
"1401",1401,1401,250000,0.62,0,14,31600,0,1,2,2,2,1529,1,2,6,"No","Yes","No","Private"
"1402",1402,1402,314940,0.37,0,0,108900,1,0,2,2,3,2715,1,3,10,"No","No","Yes","Public"
"1403",1403,1403,165900,0.16,0,21,15100,0,0,3,4,3,1184,0,1.5,3,"No","No","No","Public"
"1404",1404,1404,150000,0.75,0,14,3700,0,0,4,2,2,1120,0,1.5,6,"No","No","No","Private"
"1405",1405,1405,133000,0.15,0,15,2500,0,0,2,2,3,1008,0,1,4,"No","No","No","Public"
"1406",1406,1406,155000,0.37,0,18,2500,0,0,3,4,2,1008,0,1,7,"No","No","No","Private"
"1407",1407,1407,220000,0.41,0,57,4800,0,0,4,2,2,2077,1,2,7,"No","No","No","Private"
"1408",1408,1408,229000,1.61,0,26,4500,0,0,3,4,2,1572,0,1.5,4,"No","No","No","Private"
"1409",1409,1409,177000,0.63,0,34,5000,0,0,4,3,2,1874,0,1.5,9,"No","No","No","Private"
"1410",1410,1410,120000,0.11,0,50,1300,0,0,2,2,3,768,0,1,6,"No","No","No","Public"
"1411",1411,1411,195000,0.29,0,3,3800,0,0,2,2,2,1552,1,2.5,5,"No","No","No","Private"
"1412",1412,1412,315371,1,0,1,3400,0,0,2,2,2,2331,1,2.5,8,"No","No","No","Private"
"1413",1413,1413,137000,0.36,0,48,3600,0,0,2,2,2,960,0,1,3,"No","No","No","Private"
"1414",1414,1414,225700,0.36,0,19,13000,0,0,3,4,3,1720,0,1.5,9,"No","No","No","Public"
"1415",1415,1415,204900,0.34,0,20,13000,0,0,3,4,3,1437,0,1.5,8,"No","No","No","Public"
"1416",1416,1416,189500,0.34,0,19,13000,0,1,4,2,3,1510,0,2,8,"No","Yes","No","Public"
"1417",1417,1417,374000,0.72,0,21,26000,0,0,3,4,3,3021,1,2.5,11,"No","No","No","Public"
"1418",1418,1418,319000,0.35,0,12,13000,0,0,2,3,2,1960,0,2.5,8,"No","No","No","Private"
"1419",1419,1419,294100,0.39,0,11,13000,0,0,2,3,2,2112,1,2.5,10,"No","No","No","Private"
"1420",1420,1420,440760,0.38,0,0,13000,0,1,2,2,2,2917,1,3,10,"No","Yes","No","Private"
"1421",1421,1421,128000,0.16,0,21,15700,0,0,3,4,3,912,1,1.5,4,"No","No","No","Public"
"1422",1422,1422,239505,0.37,0,1,108900,1,0,2,2,3,2244,1,2.5,10,"No","No","Yes","Public"
"1423",1423,1423,141700,0.15,0,18,15100,0,0,3,4,3,1202,0,1.5,4,"No","No","No","Public"
"1424",1424,1424,215500,0.34,0,19,27000,0,1,2,2,3,2601,1,2.5,10,"No","Yes","No","Public"
"1425",1425,1425,320210,0.81,0,1,108900,1,0,2,2,3,2492,1,2.5,9,"No","No","Yes","Public"
"1426",1426,1426,273495,0.3,0,1,108900,1,0,2,2,3,2680,0,2.5,11,"No","No","Yes","Public"
"1427",1427,1427,256350,0.35,0,1,108900,1,0,2,2,3,2271,1,2.5,6,"No","No","Yes","Public"
"1428",1428,1428,255000,0.33,0,17,27000,0,0,3,4,3,2012,1,3,6,"No","No","No","Public"
"1429",1429,1429,124000,0.09,0,13,6700,0,0,3,4,3,920,0,1,8,"No","No","No","Public"
"1430",1430,1430,293000,1.94,0,5,110000,0,1,2,2,2,2111,1,2,9,"No","Yes","No","Private"
"1431",1431,1431,147000,0.15,0,20,15100,0,0,2,3,3,1184,1,2,4,"No","No","No","Public"
"1432",1432,1432,284595,0.32,0,1,108900,1,0,2,2,3,2627,1,3,10,"No","No","Yes","Public"
"1433",1433,1433,342269,0.39,0,1,108900,1,0,2,2,3,2641,1,3,9,"No","No","Yes","Public"
"1434",1434,1434,229000,0.51,0,25,25000,0,0,2,3,3,1736,1,1.5,8,"No","No","No","Public"
"1435",1435,1435,216900,0.31,0,19,27000,0,0,3,4,3,1656,1,1.5,7,"No","No","No","Public"
"1436",1436,1436,164900,0.15,0,22,15100,0,0,3,4,3,1168,1,1.5,6,"No","No","No","Public"
"1437",1437,1437,149000,0.15,0,18,15100,0,0,2,2,3,1385,1,1.5,3,"No","No","No","Public"
"1438",1438,1438,150000,0.18,0,85,3600,0,0,4,2,2,969,0,1,4,"No","No","No","Private"
"1439",1439,1439,214990,0.32,0,17,27000,0,0,2,3,3,1508,1,1.5,6,"No","No","No","Public"
"1440",1440,1440,173000,0.14,0,26,15100,0,1,2,2,3,1602,1,1.5,7,"No","Yes","No","Public"
"1441",1441,1441,149900,0.17,0,19,15800,0,0,3,4,3,912,1,1.5,4,"No","No","No","Public"
"1442",1442,1442,155000,0.15,0,18,15100,0,0,3,4,3,1128,0,1.5,3,"No","No","No","Public"
"1443",1443,1443,170000,0.16,0,18,15100,0,0,3,4,3,1514,1,1.5,5,"No","No","No","Public"
"1444",1444,1444,237500,0.37,0,19,27000,0,0,3,3,3,1535,0,2,5,"No","No","No","Public"
"1445",1445,1445,297065,0.45,0,1,108900,1,0,2,2,3,2722,0,3,9,"No","No","Yes","Public"
"1446",1446,1446,342202,0.44,0,1,108900,1,1,2,2,3,2711,1,2.5,9,"No","Yes","Yes","Public"
"1447",1447,1447,345264,0.88,0,1,108900,1,1,2,2,3,3020,1,3,11,"No","Yes","Yes","Public"
"1448",1448,1448,325046,0.5,0,1,108900,1,0,2,2,3,2712,0,2.5,10,"No","No","Yes","Public"
"1449",1449,1449,367000,1,0,19,21400,0,1,3,4,2,2556,1,2.5,8,"No","Yes","No","Private"
"1450",1450,1450,159900,0.17,0,21,15200,0,0,3,4,3,1184,0,2,4,"No","No","No","Public"
"1451",1451,1451,145000,0.16,0,21,15700,0,0,2,2,3,912,1,1.5,3,"No","No","No","Public"
"1452",1452,1452,272500,0.32,0,18,27000,0,1,2,2,3,2212,1,2.5,10,"No","Yes","No","Public"
"1453",1453,1453,163255,0.09,0,25,15100,0,1,2,2,3,1602,1,1.5,3,"No","Yes","No","Public"
"1454",1454,1454,319000,0.47,0,1,108900,1,0,2,2,3,3285,1,3,12,"No","No","Yes","Public"
"1455",1455,1455,160600,0.15,0,20,15100,0,0,3,4,3,1406,0,1.5,3,"No","No","No","Public"
"1456",1456,1456,246000,0.34,0,20,27000,0,1,2,2,3,1472,1,2,6,"No","Yes","No","Public"
"1457",1457,1457,153000,0.17,0,57,10200,0,0,4,2,3,1072,0,1,6,"No","No","No","Public"
"1458",1458,1458,295000,0.48,0,15,30000,0,0,2,2,2,2504,1,2.5,10,"No","No","No","Private"
"1459",1459,1459,159000,0.16,0,18,15100,0,0,3,4,3,1184,0,1.5,3,"No","No","No","Public"
"1460",1460,1460,148400,0.15,0,20,15700,0,0,3,4,3,912,1,1.5,5,"No","No","No","Public"
"1461",1461,1461,311000,0.54,0,10,30000,0,1,2,2,3,2120,0,2.5,7,"No","Yes","No","Public"
"1462",1462,1462,314000,0.53,0,1,108900,1,0,2,2,3,3344,1,3.5,11,"No","No","Yes","Public"
"1463",1463,1463,250000,0.4,0,25,27000,0,1,3,2,3,2243,1,2.5,6,"No","Yes","No","Public"
"1464",1464,1464,149000,0.16,0,21,15700,0,0,3,4,3,908,0,1,3,"No","No","No","Public"
"1465",1465,1465,307890,0.55,0,1,108900,1,0,2,2,3,2714,0,3,12,"No","No","Yes","Public"
"1466",1466,1466,223000,0.33,0,18,27000,0,0,3,4,3,1360,1,1.5,8,"No","No","No","Public"
"1467",1467,1467,219000,0.47,0,27,24600,0,0,3,4,3,1719,1,1.5,5,"No","No","No","Public"
"1468",1468,1468,178000,0.48,0,28,24800,0,0,3,4,3,1404,1,1.5,6,"No","No","No","Public"
"1469",1469,1469,295925,0.56,0,0,108900,1,0,2,2,3,2134,1,2.5,9,"No","No","Yes","Public"
"1470",1470,1470,141160,0.17,0,20,15800,0,0,3,4,3,912,0,1.5,6,"No","No","No","Public"
"1471",1471,1471,229900,0.34,0,9,30000,0,1,3,4,3,1423,1,1.5,8,"No","Yes","No","Public"
"1472",1472,1472,254900,0.33,0,10,30000,0,0,2,2,3,2044,0,2,5,"No","No","No","Public"
"1473",1473,1473,126000,0.85,0,28,3900,0,0,4,2,2,896,0,1,4,"No","No","No","Private"
"1474",1474,1474,176500,0.37,0,55,4600,0,1,4,3,2,1380,1,1.5,6,"No","Yes","No","Private"
"1475",1475,1475,161800,0.34,0,41,3500,0,0,2,2,2,960,0,1,7,"No","No","No","Private"
"1476",1476,1476,112200,0.14,0,44,2400,0,0,2,2,3,840,0,1,4,"No","No","No","Public"
"1477",1477,1477,154500,0.54,0,35,5700,0,0,2,3,2,1820,0,1.5,8,"No","No","No","Private"
"1478",1478,1478,300000,0.92,0,19,5000,0,1,4,2,2,2144,1,2.5,8,"No","Yes","No","Private"
"1479",1479,1479,206000,0.1,0,17,5100,0,0,2,2,2,1610,0,2,8,"No","No","No","Private"
"1480",1480,1480,257000,0.75,0,6,1700,0,0,2,2,2,1752,0,2.5,7,"No","No","No","Private"
"1481",1481,1481,182000,0.38,0,36,3300,0,0,2,3,2,1729,1,1.5,8,"No","No","No","Private"
"1482",1482,1482,161000,0.59,0,37,4400,0,0,2,2,2,1056,0,1,6,"No","No","No","Private"
"1483",1483,1483,176000,0.42,0,21,12250,0,0,3,4,3,1292,0,1.5,6,"No","No","No","Public"
"1484",1484,1484,177160,0.41,0,35,7200,0,0,4,2,3,832,0,1,8,"No","No","No","Public"
"1485",1485,1485,355063,0.36,0,0,13000,1,1,2,2,2,2256,1,2.5,8,"No","Yes","Yes","Private"
"1486",1486,1486,213000,0.48,0,20,10000,0,0,3,4,3,1274,1,2,4,"No","No","No","Public"
"1487",1487,1487,266500,0.52,0,18,13000,0,0,3,4,3,1608,0,2.5,4,"No","No","No","Public"
"1488",1488,1488,285000,0.36,0,13,13000,0,0,2,3,2,1868,1,2.5,9,"No","No","No","Private"
"1489",1489,1489,178900,0.35,0,21,36500,0,0,3,4,3,1554,0,1,4,"No","No","No","Public"
"1490",1490,1490,300000,0.56,0,34,30800,0,0,2,3,3,3604,1,3.5,12,"No","No","No","Public"
"1491",1491,1491,211000,0.49,0,41,28600,0,1,2,3,3,1887,1,2.5,8,"No","Yes","No","Public"
"1492",1492,1492,451000,2,0,52,84000,0,1,4,2,3,1326,0,1,7,"No","Yes","No","Public"
"1493",1493,1493,201400,0.49,0,30,28600,0,0,2,3,3,1876,1,2.5,6,"No","No","No","Public"
"1494",1494,1494,195900,0.4,0,34,30000,0,0,2,2,3,1672,1,0,5,"No","No","No","Public"
"1495",1495,1495,190000,0.57,0,35,34900,0,1,2,2,3,2064,1,2.5,6,"No","Yes","No","Public"
"1496",1496,1496,150000,0.21,0,19,19100,0,0,3,4,3,1138,1,1,4,"No","No","No","Public"
"1497",1497,1497,206000,1,0,19,36000,0,1,2,2,2,1814,1,1.5,7,"No","Yes","No","Private"
"1498",1498,1498,285000,0.32,0,28,35000,0,1,3,4,3,2380,1,1.5,10,"No","Yes","No","Public"
"1499",1499,1499,120000,0.2,0,24,14000,0,0,3,4,3,976,0,2,3,"No","No","No","Public"
"1500",1500,1500,377500,1,0,21,116300,0,1,2,2,3,2886,2,2.5,9,"No","Yes","No","Public"
"1501",1501,1501,340000,0.55,0,8,19300,0,0,2,2,3,2483,1,2.5,10,"No","No","No","Public"
"1502",1502,1502,240000,0.45,0,35,32300,0,0,2,2,3,1846,1,1.5,6,"No","No","No","Public"
"1503",1503,1503,295000,0.49,0,17,36900,0,1,2,2,3,2592,1,2.5,12,"No","Yes","No","Public"
"1504",1504,1504,215000,0.63,0,21,39100,0,1,3,4,3,1792,0,1.5,9,"No","Yes","No","Public"
"1505",1505,1505,275000,0.47,0,35,27800,0,0,2,3,3,2588,1,2.5,10,"No","No","No","Public"
"1506",1506,1506,189000,0.81,0,53,21600,0,0,2,3,2,1210,0,1,7,"No","No","No","Private"
"1507",1507,1507,156000,0.09,0,26,17600,0,1,2,2,3,1290,1,1.5,3,"No","Yes","No","Public"
"1508",1508,1508,410000,0.79,0,11,86900,0,0,2,2,2,2444,1,3,11,"No","No","No","Private"
"1509",1509,1509,264500,0.46,0,34,27400,0,0,2,3,3,2376,2,2.5,9,"No","No","No","Public"
"1510",1510,1510,145500,0.09,0,20,17600,0,0,2,2,3,1480,0,1.5,4,"No","No","No","Public"
"1511",1511,1511,116500,0.08,0,22,17200,0,1,2,2,3,1375,0,1.5,4,"No","Yes","No","Public"
"1512",1512,1512,264500,0.44,0,40,26600,0,0,2,3,3,2676,1,2.5,11,"No","No","No","Public"
"1513",1513,1513,215000,0.3,0,32,24500,0,0,2,2,3,1778,1,1.5,6,"No","No","No","Public"
"1514",1514,1514,263000,0.6,0,28,28800,0,0,2,3,3,2570,1,2.5,12,"No","No","No","Public"
"1515",1515,1515,243000,0.57,0,9,34900,0,0,2,2,3,1272,0,1.5,6,"No","No","No","Public"
"1516",1516,1516,203000,0.29,0,30,23900,0,1,2,2,3,1852,1,1.5,6,"No","Yes","No","Public"
"1517",1517,1517,335000,0.61,0,10,34700,0,1,2,2,2,2298,1,2.5,9,"No","Yes","No","Private"
"1518",1518,1518,385000,0.5,0,7,17500,0,1,2,2,3,2259,1,2.5,9,"No","Yes","No","Public"
"1519",1519,1519,210000,0.59,0,38,31700,0,0,2,3,3,2426,1,2.5,7,"No","No","No","Public"
"1520",1520,1520,154000,0.14,0,20,18400,0,0,2,3,3,1480,1,1.5,5,"No","No","No","Public"
"1521",1521,1521,155000,0.17,0,20,18700,0,1,2,2,3,1244,0,2,6,"No","Yes","No","Public"
"1522",1522,1522,165000,0.17,0,22,18700,0,0,2,2,3,1479,0,1.5,4,"No","No","No","Public"
"1523",1523,1523,300000,0.7,0,15,40000,0,0,2,2,3,2358,0,2.5,7,"No","No","No","Public"
"1524",1524,1524,240000,0.46,0,33,32700,0,1,2,2,3,1453,1,2,9,"No","Yes","No","Public"
"1525",1525,1525,182000,0.35,0,40,27800,0,1,2,2,3,2080,1,1.5,10,"No","Yes","No","Public"
"1526",1526,1526,194000,6.15,0,64,73500,0,0,4,3,2,1960,1,1.5,9,"No","No","No","Private"
"1527",1527,1527,410000,0.44,0,3,13200,0,1,2,2,3,2600,1,2.5,10,"No","Yes","No","Public"
"1528",1528,1528,280000,0.85,0,18,40800,0,1,2,2,3,1897,1,2.5,7,"No","Yes","No","Public"
"1529",1529,1529,235000,0.47,0,37,27800,0,0,2,3,3,1872,1,2.5,9,"No","No","No","Public"
"1530",1530,1530,185000,0.06,0,27,16400,0,1,2,2,3,1260,1,1.5,6,"No","Yes","No","Public"
"1531",1531,1531,167000,0.21,0,21,14700,0,1,2,2,3,1228,1,1.5,5,"No","Yes","No","Public"
"1532",1532,1532,206500,0.5,0,35,34500,0,1,2,2,3,1956,0,2,7,"No","Yes","No","Public"
"1533",1533,1533,165000,0.05,0,19,16000,0,1,2,2,3,1480,0,2.5,6,"No","Yes","No","Public"
"1534",1534,1534,230000,0.35,0,42,27800,0,1,2,2,2,1793,1,1.5,9,"No","Yes","No","Private"
"1535",1535,1535,235000,0.73,0,34,35700,0,0,2,2,3,2078,1,1.5,6,"No","No","No","Public"
"1536",1536,1536,200500,0.69,0,26,27900,0,1,2,2,2,1666,1,1.5,4,"No","Yes","No","Private"
"1537",1537,1537,310000,0.46,0,21,27400,0,0,2,3,3,2378,1,2.5,9,"No","No","No","Public"
"1538",1538,1538,169900,0.06,0,27,16400,0,1,2,2,3,1452,1,1.5,5,"No","Yes","No","Public"
"1539",1539,1539,210500,0.28,0,22,32000,0,0,3,4,3,1792,1,1.5,5,"No","No","No","Public"
"1540",1540,1540,305000,0.92,0,16,35900,0,0,4,3,2,2290,1,2,7,"No","No","No","Private"
"1541",1541,1541,508000,0.17,0,1,116700,0,0,2,2,3,3511,1,2.5,12,"No","No","No","Public"
"1542",1542,1542,220000,0.41,0,39,30500,0,0,2,2,3,1922,0,1.5,9,"No","No","No","Public"
"1543",1543,1543,256000,0.5,0,20,29000,0,0,2,3,3,2263,1,2.5,11,"No","No","No","Public"
